row_names,account_id,ticker,date,variable,value,price_type,quantity
3628,91302,AAAU,2022-09-09,AAAU.Adjusted,17.040001,Adjusted,383.0
3629,91302,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,559.0
3630,91302,HDG,2022-09-09,HDG.Adjusted,46.950001,Adjusted,779.0
3631,91302,USIG,2022-09-09,USIG.Adjusted,50.299999,Adjusted,730.0
3632,91302,SHV,2022-09-09,SHV.Adjusted,109.980003,Adjusted,353.0
3633,91302,DRE,2022-09-09,DRE.Adjusted,61.23,Adjusted,976.0
3634,91302,K,2022-09-09,K.Adjusted,72.059998,Adjusted,378.0
3635,91302,DBA,2022-09-09,DBA.Adjusted,20.67,Adjusted,133.0
3636,91302,BCI,2022-09-09,BCI.Adjusted,27.42,Adjusted,604.0
3637,91302,FMF,2022-09-09,FMF.Adjusted,50.07,Adjusted,760.0
3638,91302,MSCI,2022-09-09,MSCI.Adjusted,491.26001,Adjusted,799.0
3639,91302,PXD,2022-09-09,PXD.Adjusted,239.619995,Adjusted,169.0
3640,91302,SGOL,2022-09-09,SGOL.Adjusted,16.450001,Adjusted,807.0
3641,91302,IAUM,2022-09-09,IAUM.Adjusted,17.139999,Adjusted,297.0
3642,91302,VTIP,2022-09-09,VTIP.Adjusted,49.380001,Adjusted,902.0
3643,37602,IAUM,2022-09-09,IAUM.Adjusted,17.139999,Adjusted,884.0
3644,37602,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,914.0
3645,37602,PFIX,2022-09-09,PFIX.Adjusted,61.740002,Adjusted,645.0
3646,37602,QAI,2022-09-09,QAI.Adjusted,29.059999,Adjusted,213.0
3647,37602,FITB,2022-09-09,FITB.Adjusted,35.740002,Adjusted,709.0
3648,37602,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,589.0
3649,37602,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,402.0
3650,37602,SHV,2022-09-09,SHV.Adjusted,109.980003,Adjusted,677.0
3651,37602,GLD,2022-09-09,GLD.Adjusted,159.820007,Adjusted,642.0
3652,37602,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,856.0
3653,37602,BND,2022-09-09,BND.Adjusted,73.830002,Adjusted,989.0
3654,37602,ARB,2022-09-09,ARB.Adjusted,26.999001,Adjusted,649.0
3655,37602,EOPS,2022-09-09,EOPS.Adjusted,15.143,Adjusted,773.0
3656,37602,WTMF,2022-09-09,WTMF.Adjusted,35.189999,Adjusted,439.0
3657,37602,VTEB,2022-09-09,VTEB.Adjusted,49.369999,Adjusted,583.0
3658,37602,XOM,2022-09-09,XOM.Adjusted,96.5,Adjusted,843.0
3659,38702,VTIP,2022-09-09,VTIP.Adjusted,49.380001,Adjusted,873.0
3660,38702,FANG,2022-09-09,FANG.Adjusted,135.020004,Adjusted,318.0
3661,38702,MUB,2022-09-09,MUB.Adjusted,105.339996,Adjusted,726.0
3662,38702,EXPD,2022-09-09,EXPD.Adjusted,103.440002,Adjusted,206.0
3663,38702,GLTR,2022-09-09,GLTR.Adjusted,82.639999,Adjusted,729.0
3664,38702,FTLS,2022-09-09,FTLS.Adjusted,49.700001,Adjusted,684.0
3665,38702,OKE,2022-09-09,OKE.Adjusted,62.490002,Adjusted,865.0
3666,38702,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,161.0
3667,38702,DBA,2022-09-09,DBA.Adjusted,20.67,Adjusted,440.0
3668,38702,SPG,2022-09-09,SPG.Adjusted,103.769997,Adjusted,621.0
3669,38702,FISV,2022-09-09,FISV.Adjusted,106.459999,Adjusted,545.0
3670,38702,GLD,2022-09-09,GLD.Adjusted,159.820007,Adjusted,208.0
3671,38702,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,106.0
3672,38702,CAH,2022-09-09,CAH.Adjusted,69.889999,Adjusted,114.0
3673,38702,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,262.0
3674,38702,ARE,2022-09-09,ARE.Adjusted,158.839996,Adjusted,293.0
3675,38702,KMLM,2022-09-09,KMLM.Adjusted,36.435001,Adjusted,282.0
3676,38702,EOPS,2022-09-09,EOPS.Adjusted,15.143,Adjusted,648.0
3677,38702,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,352.0
3678,38702,POTX,2022-09-09,POTX.Adjusted,17.18,Adjusted,886.0
3679,38702,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,213.0
3680,38702,WTMF,2022-09-09,WTMF.Adjusted,35.189999,Adjusted,837.0
3681,38702,AAAU,2022-09-09,AAAU.Adjusted,17.040001,Adjusted,640.0
3682,38702,DBMF,2022-09-09,DBMF.Adjusted,32.779999,Adjusted,216.0
3683,38702,SCO,2022-09-09,SCO.Adjusted,25.559999,Adjusted,238.0
3684,38702,ABT,2022-09-09,ABT.Adjusted,108.480003,Adjusted,252.0
3685,38702,RMD,2022-09-09,RMD.Adjusted,236.029999,Adjusted,714.0
3686,38702,QAI,2022-09-09,QAI.Adjusted,29.059999,Adjusted,254.0
3687,38702,O,2022-09-09,O.Adjusted,66.790001,Adjusted,300.0
3688,38702,VGSH,2022-09-09,VGSH.Adjusted,58.389999,Adjusted,751.0
3689,38702,T,2022-09-09,T.Adjusted,17.030001,Adjusted,749.0
3690,38702,VICI,2022-09-09,VICI.Adjusted,33.720001,Adjusted,476.0
3691,38702,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,258.0
3692,38702,GLDM,2022-09-09,GLDM.Adjusted,34.07,Adjusted,224.0
3693,38702,MJ,2022-09-09,MJ.Adjusted,5.83,Adjusted,702.0
3694,38702,GSG,2022-09-09,GSG.Adjusted,21.870001,Adjusted,174.0
3695,38702,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,253.0
3696,38702,IEF,2022-09-09,IEF.Adjusted,99.690002,Adjusted,669.0
3697,38702,RINF,2022-09-09,RINF.Adjusted,33.330002,Adjusted,875.0
3698,38702,FTGC,2022-09-09,FTGC.Adjusted,26.610001,Adjusted,216.0
3699,38702,DJP,2022-09-09,DJP.Adjusted,35.23,Adjusted,961.0
3700,38702,OTIS,2022-09-09,OTIS.Adjusted,73.400002,Adjusted,644.0
3701,38702,AAPL,2022-09-09,AAPL.Adjusted,157.369995,Adjusted,985.0
3702,56102,TSM,2022-09-09,TSM.Adjusted,81.529999,Adjusted,584.0
3703,56102,GLD,2022-09-09,GLD.Adjusted,159.820007,Adjusted,805.0
3704,56102,CNBS,2022-09-09,CNBS.Adjusted,7.39,Adjusted,210.0
3705,56102,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,173.0
3706,56102,BKNG,2022-09-09,BKNG.Adjusted,1981.030029,Adjusted,593.0
3707,56102,ETR,2022-09-09,ETR.Adjusted,119.940002,Adjusted,900.0
3708,56102,MBB,2022-09-09,MBB.Adjusted,95.459999,Adjusted,302.0
3709,56102,GIGB,2022-09-09,GIGB.Adjusted,45.294998,Adjusted,585.0
3710,56102,SCHI,2022-09-09,SCHI.Adjusted,44.07,Adjusted,690.0
3711,56102,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,604.0
3712,56102,PYPL,2022-09-09,PYPL.Adjusted,96.230003,Adjusted,982.0
3713,56102,TSCO,2022-09-09,TSCO.Adjusted,200.919998,Adjusted,736.0
3714,56102,VTEB,2022-09-09,VTEB.Adjusted,49.369999,Adjusted,688.0
3715,56102,UVIX,2022-09-09,UVIX.Adjusted,9.21,Adjusted,647.0
3716,56102,AAPL,2022-09-09,AAPL.Adjusted,157.369995,Adjusted,298.0
3717,56102,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,910.0
3718,56102,APH,2022-09-09,APH.Adjusted,75.900002,Adjusted,963.0
3719,56102,PPLT,2022-09-09,PPLT.Adjusted,81.68,Adjusted,976.0
3720,56102,UNG,2022-09-09,UNG.Adjusted,27.889999,Adjusted,734.0
3721,56102,THCX,2022-09-09,THCX.Adjusted,3.647,Adjusted,307.0
3722,56102,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,442.0
3723,56102,IEF,2022-09-09,IEF.Adjusted,99.690002,Adjusted,295.0
3724,56102,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,338.0
3725,56102,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,343.0
3726,56102,FTLS,2022-09-09,FTLS.Adjusted,49.700001,Adjusted,436.0
3727,56102,VCIT,2022-09-09,VCIT.Adjusted,79.199997,Adjusted,387.0
3728,56102,FLSP,2022-09-09,FLSP.Adjusted,21.375,Adjusted,520.0
3729,56102,DBC,2022-09-09,DBC.Adjusted,25.389999,Adjusted,964.0
3730,56102,DE,2022-09-09,DE.Adjusted,372.25,Adjusted,279.0
3731,56102,EMB,2022-09-09,EMB.Adjusted,86.129997,Adjusted,399.0
3732,56102,YOLO,2022-09-09,YOLO.Adjusted,5.43,Adjusted,756.0
3733,56102,MNA,2022-09-09,MNA.Adjusted,32.009998,Adjusted,835.0
3734,49402,QAI,2022-09-09,QAI.Adjusted,29.059999,Adjusted,831.0
3735,49402,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,901.0
3736,49402,BCI,2022-09-09,BCI.Adjusted,27.42,Adjusted,718.0
3737,49402,BTAL,2022-09-09,BTAL.Adjusted,19.139999,Adjusted,333.0
3738,49402,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,202.0
3739,49402,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,116.0
3740,49402,VCSH,2022-09-09,VCSH.Adjusted,75.93,Adjusted,865.0
3741,49402,PLD,2022-09-09,PLD.Adjusted,129.630005,Adjusted,764.0
3742,49402,CI,2022-09-09,CI.Adjusted,292.839996,Adjusted,718.0
3743,49402,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,182.0
3744,49402,URI,2022-09-09,URI.Adjusted,311.140015,Adjusted,458.0
3745,49402,XYL,2022-09-09,XYL.Adjusted,96.870003,Adjusted,901.0
3746,49402,RINF,2022-09-09,RINF.Adjusted,33.330002,Adjusted,149.0
3747,15102,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,527.0
3748,15102,MJ,2022-09-09,MJ.Adjusted,5.83,Adjusted,160.0
3749,15102,KDP,2022-09-09,KDP.Adjusted,38.689999,Adjusted,476.0
3750,15102,POTX,2022-09-09,POTX.Adjusted,17.18,Adjusted,160.0
3751,15102,ARB,2022-09-09,ARB.Adjusted,26.999001,Adjusted,919.0
3752,15102,URI,2022-09-09,URI.Adjusted,311.140015,Adjusted,564.0
3753,15102,EMB,2022-09-09,EMB.Adjusted,86.129997,Adjusted,705.0
3754,15102,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,706.0
3755,15102,BIL,2022-09-09,BIL.Adjusted,91.470001,Adjusted,172.0
3756,15102,ROP,2022-09-09,ROP.Adjusted,410.160004,Adjusted,102.0
3757,15102,YOLO,2022-09-09,YOLO.Adjusted,5.43,Adjusted,494.0
3758,15102,AES,2022-09-09,AES.Adjusted,27.43,Adjusted,686.0
3759,15102,BA,2022-09-09,BA.Adjusted,157.520004,Adjusted,453.0
3760,15102,DBMF,2022-09-09,DBMF.Adjusted,32.779999,Adjusted,456.0
3761,15102,DJP,2022-09-09,DJP.Adjusted,35.23,Adjusted,778.0
3762,15102,MBB,2022-09-09,MBB.Adjusted,95.459999,Adjusted,489.0
3763,15102,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,328.0
3764,15102,GLTR,2022-09-09,GLTR.Adjusted,82.639999,Adjusted,373.0
3765,15102,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,418.0
3766,15102,FTLS,2022-09-09,FTLS.Adjusted,49.700001,Adjusted,436.0
3767,15102,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,813.0
3768,15102,JPM,2022-09-09,JPM.Adjusted,119.169998,Adjusted,921.0
3769,15102,AAAU,2022-09-09,AAAU.Adjusted,17.040001,Adjusted,635.0
3770,15102,BDX,2022-09-09,BDX.Adjusted,262.850006,Adjusted,162.0
3771,15102,CAT,2022-09-09,CAT.Adjusted,189.490005,Adjusted,217.0
3772,15102,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,904.0
3773,15102,GLD,2022-09-09,GLD.Adjusted,159.820007,Adjusted,779.0
3774,15102,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,869.0
3775,15102,UPAR,2022-09-09,UPAR.Adjusted,14.44,Adjusted,647.0
3776,15102,RINF,2022-09-09,RINF.Adjusted,33.330002,Adjusted,125.0
3777,15102,CEG,2022-09-09,CEG.Adjusted,87.510002,Adjusted,246.0
3778,15102,SGOL,2022-09-09,SGOL.Adjusted,16.450001,Adjusted,522.0
3779,15102,QAI,2022-09-09,QAI.Adjusted,29.059999,Adjusted,790.0
3780,15102,VRTX,2022-09-09,VRTX.Adjusted,292.109985,Adjusted,144.0
3781,15102,SVIX,2022-09-09,SVIX.Adjusted,13.1,Adjusted,399.0
3782,15602,FTGC,2022-09-09,FTGC.Adjusted,26.610001,Adjusted,707.0
3783,15602,SHV,2022-09-09,SHV.Adjusted,109.980003,Adjusted,466.0
3784,15602,CNBS,2022-09-09,CNBS.Adjusted,7.39,Adjusted,964.0
3785,15602,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,272.0
3786,15602,AMT,2022-09-09,AMT.Adjusted,261.589996,Adjusted,423.0
3787,15602,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,624.0
3788,15602,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,108.0
3789,15602,POTX,2022-09-09,POTX.Adjusted,17.18,Adjusted,133.0
3790,15602,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,440.0
3791,15602,TOKE,2022-09-09,TOKE.Adjusted,7.625,Adjusted,425.0
3792,15602,MUB,2022-09-09,MUB.Adjusted,105.339996,Adjusted,859.0
3793,15602,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,545.0
3794,15602,SVIX,2022-09-09,SVIX.Adjusted,13.1,Adjusted,268.0
3795,15602,VRTX,2022-09-09,VRTX.Adjusted,292.109985,Adjusted,527.0
3796,15602,TROW,2022-09-09,TROW.Adjusted,124.389999,Adjusted,813.0
3797,15602,ARB,2022-09-09,ARB.Adjusted,26.999001,Adjusted,322.0
3798,15602,MO,2022-09-09,MO.Adjusted,45.57,Adjusted,929.0
3799,15602,SCO,2022-09-09,SCO.Adjusted,25.559999,Adjusted,376.0
3800,15602,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,712.0
3801,15602,SCHP,2022-09-09,SCHP.Adjusted,54.84,Adjusted,139.0
3802,15602,HDG,2022-09-09,HDG.Adjusted,46.950001,Adjusted,797.0
3803,15602,GLDM,2022-09-09,GLDM.Adjusted,34.07,Adjusted,711.0
3804,20402,BND,2022-09-09,BND.Adjusted,73.830002,Adjusted,497.0
3805,20402,KMLM,2022-09-09,KMLM.Adjusted,36.435001,Adjusted,957.0
3806,20402,LH,2022-09-09,LH.Adjusted,238.320007,Adjusted,1000.0
3807,20402,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,562.0
3808,20402,PFIX,2022-09-09,PFIX.Adjusted,61.740002,Adjusted,980.0
3809,20402,BKR,2022-09-09,BKR.Adjusted,25.25,Adjusted,275.0
3810,20402,PKI,2022-09-09,PKI.Adjusted,141.619995,Adjusted,900.0
3811,20402,VTEB,2022-09-09,VTEB.Adjusted,49.369999,Adjusted,678.0
3812,20402,HOLX,2022-09-09,HOLX.Adjusted,69.160004,Adjusted,822.0
3813,20402,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,835.0
3814,20402,QAI,2022-09-09,QAI.Adjusted,29.059999,Adjusted,246.0
3815,20402,VCSH,2022-09-09,VCSH.Adjusted,75.93,Adjusted,969.0
3816,20402,CNBS,2022-09-09,CNBS.Adjusted,7.39,Adjusted,779.0
3817,20402,ATO,2022-09-09,ATO.Adjusted,118.089996,Adjusted,380.0
3818,20402,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,652.0
3819,20402,KOLD,2022-09-09,KOLD.Adjusted,13.36,Adjusted,726.0
3820,20402,SIVR,2022-09-09,SIVR.Adjusted,18.059999,Adjusted,130.0
3821,20402,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,100.0
3822,20402,MSVX,2022-09-09,MSVX.Adjusted,24.25,Adjusted,946.0
3823,20402,TSN,2022-09-09,TSN.Adjusted,75.57,Adjusted,689.0
3824,20402,FTGC,2022-09-09,FTGC.Adjusted,26.610001,Adjusted,391.0
3825,20402,AVGO,2022-09-09,AVGO.Adjusted,522.400024,Adjusted,735.0
3826,20402,BTAL,2022-09-09,BTAL.Adjusted,19.139999,Adjusted,258.0
3827,20402,FDX,2022-09-09,FDX.Adjusted,209.070007,Adjusted,410.0
3828,20402,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,650.0
3829,20402,ESS,2022-09-09,ESS.Adjusted,278.26001,Adjusted,326.0
3830,20402,CVX,2022-09-09,CVX.Adjusted,159.970001,Adjusted,394.0
3831,20402,VRSN,2022-09-09,VRSN.Adjusted,190.559998,Adjusted,523.0
3832,93802,REGN,2022-09-09,REGN.Adjusted,724.320007,Adjusted,844.0
3833,93802,GSG,2022-09-09,GSG.Adjusted,21.870001,Adjusted,918.0
3834,93802,PNC,2022-09-09,PNC.Adjusted,164.339996,Adjusted,349.0
3835,93802,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,637.0
3836,93802,JPST,2022-09-09,JPST.Adjusted,50.169998,Adjusted,885.0
3837,93802,VCSH,2022-09-09,VCSH.Adjusted,75.93,Adjusted,249.0
3838,93802,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,280.0
3839,93802,VCIT,2022-09-09,VCIT.Adjusted,79.199997,Adjusted,261.0
3840,93802,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,216.0
3841,93802,SHV,2022-09-09,SHV.Adjusted,109.980003,Adjusted,566.0
3842,93802,VGSH,2022-09-09,VGSH.Adjusted,58.389999,Adjusted,786.0
3843,93802,ABC,2022-09-09,ABC.Adjusted,147.270004,Adjusted,921.0
3844,93802,GIGB,2022-09-09,GIGB.Adjusted,45.294998,Adjusted,302.0
3845,93802,MAR,2022-09-09,MAR.Adjusted,162.360001,Adjusted,192.0
3846,93802,SRE,2022-09-09,SRE.Adjusted,173.759995,Adjusted,520.0
3847,93802,SCHI,2022-09-09,SCHI.Adjusted,44.07,Adjusted,628.0
3848,93802,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,751.0
3849,93802,AXP,2022-09-09,AXP.Adjusted,158.440002,Adjusted,812.0
3850,93802,UNG,2022-09-09,UNG.Adjusted,27.889999,Adjusted,827.0
3851,93802,PPLT,2022-09-09,PPLT.Adjusted,81.68,Adjusted,180.0
3852,93802,SCO,2022-09-09,SCO.Adjusted,25.559999,Adjusted,396.0
3853,93802,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,598.0
3854,93802,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,892.0
3855,93802,BKR,2022-09-09,BKR.Adjusted,25.25,Adjusted,585.0
3856,93802,AMGN,2022-09-09,AMGN.Adjusted,247.690002,Adjusted,306.0
3857,93802,SVIX,2022-09-09,SVIX.Adjusted,13.1,Adjusted,132.0
3858,93802,VAMO,2022-09-09,VAMO.Adjusted,26.219999,Adjusted,463.0
3859,93802,VWO,2022-09-09,VWO.Adjusted,41.02,Adjusted,282.0
3860,93802,HUM,2022-09-09,HUM.Adjusted,478.5,Adjusted,798.0
3861,50102,FTGC,2022-09-09,FTGC.Adjusted,26.610001,Adjusted,276.0
3862,50102,MBB,2022-09-09,MBB.Adjusted,95.459999,Adjusted,456.0
3863,50102,MJ,2022-09-09,MJ.Adjusted,5.83,Adjusted,921.0
3864,50102,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,282.0
3865,50102,GLTR,2022-09-09,GLTR.Adjusted,82.639999,Adjusted,499.0
3866,50102,IAU,2022-09-09,IAU.Adjusted,32.580002,Adjusted,361.0
3867,50102,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,882.0
3868,50102,MUB,2022-09-09,MUB.Adjusted,105.339996,Adjusted,402.0
3869,50102,CNBS,2022-09-09,CNBS.Adjusted,7.39,Adjusted,443.0
3870,50102,EMB,2022-09-09,EMB.Adjusted,86.129997,Adjusted,782.0
3871,50102,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,250.0
3872,50102,HLT,2022-09-09,HLT.Adjusted,135.910004,Adjusted,302.0
3873,50102,MNA,2022-09-09,MNA.Adjusted,32.009998,Adjusted,709.0
3874,50102,FMF,2022-09-09,FMF.Adjusted,50.07,Adjusted,114.0
3875,50102,UPAR,2022-09-09,UPAR.Adjusted,14.44,Adjusted,317.0
3876,50102,PWR,2022-09-09,PWR.Adjusted,146.759995,Adjusted,554.0
3877,50102,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,194.0
3878,50102,AMZN,2022-09-09,AMZN.Adjusted,133.270004,Adjusted,787.0
3879,50102,AGG,2022-09-09,AGG.Adjusted,99.779999,Adjusted,423.0
3880,50102,POTX,2022-09-09,POTX.Adjusted,17.18,Adjusted,477.0
3881,50102,ANSS,2022-09-09,ANSS.Adjusted,258.799988,Adjusted,959.0
3882,50102,STT,2022-09-09,STT.Adjusted,73.0,Adjusted,385.0
3883,50102,VTEB,2022-09-09,VTEB.Adjusted,49.369999,Adjusted,527.0
3884,50102,WTMF,2022-09-09,WTMF.Adjusted,35.189999,Adjusted,581.0
3885,50102,VICI,2022-09-09,VICI.Adjusted,33.720001,Adjusted,327.0
3886,50102,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,970.0
3887,50102,DJP,2022-09-09,DJP.Adjusted,35.23,Adjusted,200.0
3888,50102,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,467.0
3889,50102,IUSB,2022-09-09,IUSB.Adjusted,46.130001,Adjusted,149.0
3890,50102,MDT,2022-09-09,MDT.Adjusted,89.730003,Adjusted,681.0
3891,50102,PSX,2022-09-09,PSX.Adjusted,88.029999,Adjusted,651.0
3892,50102,GLD,2022-09-09,GLD.Adjusted,159.820007,Adjusted,511.0
3893,50102,BIL,2022-09-09,BIL.Adjusted,91.470001,Adjusted,182.0
3894,50102,USIG,2022-09-09,USIG.Adjusted,50.299999,Adjusted,200.0
3895,50102,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,481.0
3896,50102,THCX,2022-09-09,THCX.Adjusted,3.647,Adjusted,682.0
3897,50102,TMUS,2022-09-09,TMUS.Adjusted,145.699997,Adjusted,397.0
3898,50102,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,742.0
3899,50102,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,679.0
3900,50102,IEF,2022-09-09,IEF.Adjusted,99.690002,Adjusted,119.0
3901,50102,SCHP,2022-09-09,SCHP.Adjusted,54.84,Adjusted,214.0
3902,50102,IAUM,2022-09-09,IAUM.Adjusted,17.139999,Adjusted,438.0
3903,50102,ODFL,2022-09-09,ODFL.Adjusted,268.790009,Adjusted,591.0
3904,50102,VTIP,2022-09-09,VTIP.Adjusted,49.380001,Adjusted,543.0
3905,37402,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,666.0
3906,37402,AEP,2022-09-09,AEP.Adjusted,104.709999,Adjusted,511.0
3907,37402,VGSH,2022-09-09,VGSH.Adjusted,58.389999,Adjusted,366.0
3908,37402,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,539.0
3909,37402,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,478.0
3910,37402,WMT,2022-09-09,WMT.Adjusted,136.839996,Adjusted,779.0
3911,37402,UPAR,2022-09-09,UPAR.Adjusted,14.44,Adjusted,336.0
3912,37402,TIP,2022-09-09,TIP.Adjusted,111.099998,Adjusted,678.0
3913,37402,POTX,2022-09-09,POTX.Adjusted,17.18,Adjusted,405.0
3914,37402,GIGB,2022-09-09,GIGB.Adjusted,45.294998,Adjusted,896.0
3915,37402,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,448.0
3916,37402,AVB,2022-09-09,AVB.Adjusted,214.460007,Adjusted,221.0
3917,37402,BK,2022-09-09,BK.Adjusted,44.139999,Adjusted,563.0
3918,37402,COST,2022-09-09,COST.Adjusted,536.580017,Adjusted,914.0
3919,37402,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,386.0
3920,37402,BTAL,2022-09-09,BTAL.Adjusted,19.139999,Adjusted,498.0
3921,37402,IEF,2022-09-09,IEF.Adjusted,99.690002,Adjusted,701.0
3922,37402,ZTS,2022-09-09,ZTS.Adjusted,164.309998,Adjusted,805.0
3923,37402,APH,2022-09-09,APH.Adjusted,75.900002,Adjusted,897.0
3924,37402,VTIP,2022-09-09,VTIP.Adjusted,49.380001,Adjusted,541.0
3925,37402,RINF,2022-09-09,RINF.Adjusted,33.330002,Adjusted,727.0
3926,37402,KMLM,2022-09-09,KMLM.Adjusted,36.435001,Adjusted,288.0
3927,37402,IUSB,2022-09-09,IUSB.Adjusted,46.130001,Adjusted,578.0
3928,37402,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,501.0
3929,37402,DBC,2022-09-09,DBC.Adjusted,25.389999,Adjusted,273.0
3930,37402,FLSP,2022-09-09,FLSP.Adjusted,21.375,Adjusted,574.0
3931,37402,NOW,2022-09-09,NOW.Adjusted,470.029999,Adjusted,350.0
3932,37402,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,685.0
3933,37402,DJP,2022-09-09,DJP.Adjusted,35.23,Adjusted,224.0
3934,37402,SCHP,2022-09-09,SCHP.Adjusted,54.84,Adjusted,531.0
3935,37402,EMR,2022-09-09,EMR.Adjusted,84.709999,Adjusted,511.0
3936,37402,SNOW,2022-09-09,SNOW.Adjusted,188.190002,Adjusted,778.0
3937,37402,LOW,2022-09-09,LOW.Adjusted,205.649994,Adjusted,376.0
3938,37402,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,187.0
3939,37402,FTGC,2022-09-09,FTGC.Adjusted,26.610001,Adjusted,542.0
3940,37402,FLT,2022-09-09,FLT.Adjusted,220.460007,Adjusted,767.0
3941,37402,EMB,2022-09-09,EMB.Adjusted,86.129997,Adjusted,347.0
3942,37402,QAI,2022-09-09,QAI.Adjusted,29.059999,Adjusted,451.0
3943,37402,BND,2022-09-09,BND.Adjusted,73.830002,Adjusted,799.0
3944,37402,SIVR,2022-09-09,SIVR.Adjusted,18.059999,Adjusted,615.0
3945,37402,IAUM,2022-09-09,IAUM.Adjusted,17.139999,Adjusted,470.0
3946,37402,MJ,2022-09-09,MJ.Adjusted,5.83,Adjusted,860.0
3947,13702,CFG,2022-09-09,CFG.Adjusted,38.32,Adjusted,785.0
3948,13702,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,780.0
3949,13702,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,843.0
3950,13702,WST,2022-09-09,WST.Adjusted,313.51001,Adjusted,475.0
3951,13702,AXP,2022-09-09,AXP.Adjusted,158.440002,Adjusted,252.0
3952,13702,MNA,2022-09-09,MNA.Adjusted,32.009998,Adjusted,176.0
3953,13702,HDG,2022-09-09,HDG.Adjusted,46.950001,Adjusted,214.0
3954,13702,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,846.0
3955,13702,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,406.0
3956,13702,POTX,2022-09-09,POTX.Adjusted,17.18,Adjusted,192.0
